#No.: ETA value [eV], spt, dt
No.582: 0.141622, 37.19999999999993, 15.0
No.583: 0.141883, 37.39999999999993, 15.0
No.584: 0.142112, 37.59999999999992, 15.0
No.585: 0.142376, 37.799999999999926, 15.0
No.586: 0.142631, 37.99999999999993, 15.0
No.587: 0.142857, 38.199999999999925, 15.0
No.588: 0.143071, 38.39999999999992, 15.0
No.589: 0.143325, 38.59999999999992, 15.0
No.590: 0.143517, 38.799999999999926, 15.0
No.591: 0.143722, 38.99999999999992, 15.0
No.592: 0.143912, 39.19999999999992, 15.0
No.593: 0.144123, 39.39999999999992, 15.0
No.594: 0.144334, 39.59999999999992, 15.0
No.595: 0.144506, 39.79999999999992, 15.0
No.596: 0.144676, 39.999999999999915, 15.0
No.597: 0.144816, 40.19999999999992, 15.0
No.598: 0.145006, 40.39999999999992, 15.0
No.599: 0.145178, 40.599999999999916, 15.0
No.600: 0.145329, 40.79999999999991, 15.0
No.601: 0.145433, 40.999999999999915, 15.0
No.602: 0.145588, 41.19999999999992, 15.0
No.603: 0.145719, 41.39999999999991, 15.0
No.604: 0.145803, 41.59999999999991, 15.0
No.605: 0.145939, 41.79999999999991, 15.0
No.606: 0.14605, 41.999999999999915, 15.0
No.607: 0.146148, 42.19999999999991, 15.0
No.608: 0.146224, 42.399999999999906, 15.0
No.609: 0.146324, 42.59999999999991, 15.0
No.610: 0.146375, 42.79999999999991, 15.0
No.611: 0.146449, 42.99999999999991, 15.0
No.612: 0.146539, 43.1999999999999, 15.0
No.613: 0.146597, 43.399999999999906, 15.0
No.614: 0.146722, 43.59999999999991, 15.0
No.615: 0.146758, 43.799999999999905, 15.0
No.616: 0.146793, 43.9999999999999, 15.0
No.617: 0.146857, 44.1999999999999, 15.0
No.618: 0.146895, 44.399999999999906, 15.0
No.619: 0.146929, 44.5999999999999, 15.0
No.620: 0.146987, 44.7999999999999, 15.0
No.621: 0.147037, 44.9999999999999, 15.0
No.622: 0.147026, 45.1999999999999, 15.0
No.623: 0.147062, 45.3999999999999, 15.0
No.624: 0.147063, 45.599999999999895, 15.0
No.625: 0.147081, 45.7999999999999, 15.0
No.626: 0.147096, 45.9999999999999, 15.0
No.627: 0.147114, 46.199999999999896, 15.0
No.628: 0.147085, 46.39999999999989, 15.0
No.629: 0.147062, 46.599999999999895, 15.0
No.630: 0.147038, 46.7999999999999, 15.0
No.631: 0.147, 46.99999999999989, 15.0
No.632: 0.147005, 47.19999999999989, 15.0
No.633: 0.146942, 47.39999999999989, 15.0
No.634: 0.146917, 47.599999999999895, 15.0
No.635: 0.146846, 47.79999999999989, 15.0
No.636: 0.146803, 47.999999999999886, 15.0
No.637: 0.146674, 48.19999999999989, 15.0
No.638: 0.146598, 48.39999999999989, 15.0
No.639: 0.146523, 48.59999999999989, 15.0
No.640: 0.146445, 48.79999999999988, 15.0
No.641: 0.146326, 48.999999999999886, 15.0
No.642: 0.146212, 49.19999999999989, 15.0
No.643: 0.146049, 49.399999999999885, 15.0
No.644: 0.145876, 49.59999999999988, 15.0
No.645: 0.145741, 49.79999999999988, 15.0
No.646: 0.14556, 49.999999999999886, 15.0
No.647: 0.145358, 50.19999999999988, 15.0
No.648: 0.145133, 50.39999999999988, 15.0
No.649: 0.144859, 50.59999999999988, 15.0
No.650: 0.144649, 50.79999999999988, 15.0
No.651: 0.144379, 50.99999999999988, 15.0
No.652: 0.14411, 51.199999999999875, 15.0
No.653: 0.143743, 51.39999999999988, 15.0
No.654: 0.143417, 51.59999999999988, 15.0
No.655: 0.14307, 51.799999999999876, 15.0
No.656: 0.14268, 51.99999999999987, 15.0
No.657: 0.142264, 52.199999999999875, 15.0
No.658: 0.14181, 52.39999999999988, 15.0
No.659: 0.141371, 52.59999999999987, 15.0
No.660: 0.140867, 52.79999999999987, 15.0
No.661: 0.140349, 52.99999999999987, 15.0
No.662: 0.139767, 53.199999999999875, 15.0
No.663: 0.139173, 53.39999999999987, 15.0
No.664: 0.138519, 53.599999999999866, 15.0
No.665: 0.137886, 53.79999999999987, 15.0
No.666: 0.137179, 53.99999999999987, 15.0
No.667: 0.136419, 54.19999999999987, 15.0
No.668: 0.135635, 54.399999999999864, 15.0
No.669: 0.134784, 54.599999999999866, 15.0
No.670: 0.133973, 54.79999999999987, 15.0
No.671: 0.133019, 54.999999999999865, 15.0
No.672: 0.132056, 55.19999999999986, 15.0
No.673: 0.131, 55.399999999999864, 15.0
No.674: 0.12992, 55.599999999999866, 15.0
No.675: 0.128901, 55.79999999999986, 15.0
No.676: 0.12774, 55.99999999999986, 15.0
No.677: 0.126499, 56.19999999999986, 15.0
No.678: 0.125267, 56.399999999999864, 15.0
No.679: 0.123956, 56.59999999999986, 15.0
No.680: 0.122571, 56.799999999999855, 15.0
No.681: 0.121109, 56.99999999999986, 15.0
No.682: 0.119622, 57.19999999999986, 15.0
No.683: 0.118096, 57.39999999999986, 15.0
No.684: 0.116495, 57.59999999999985, 15.0
No.685: 0.114864, 57.799999999999855, 15.0
No.686: 0.113182, 57.99999999999986, 15.0
No.687: 0.111371, 58.199999999999854, 15.0
No.688: 0.109585, 58.39999999999985, 15.0
No.689: 0.10765, 58.59999999999985, 15.0
No.690: 0.10567, 58.799999999999855, 15.0
No.691: 0.103892, 58.99999999999985, 15.0
No.692: 0.102373, 59.19999999999985, 15.0
No.693: 0.101066, 59.39999999999985, 15.0
No.694: 0.100299, 59.59999999999985, 15.0
No.695: 0.100015, 59.79999999999985, 15.0
No.696: 0.099975, 59.999999999999844, 15.0
No.697: 0.100101, 60.19999999999985, 15.0
No.698: 0.100502, 60.39999999999985, 15.0
No.699: 0.101072, 60.599999999999845, 15.0
No.700: 0.101763, 60.79999999999984, 15.0
No.701: 0.102765, 60.999999999999844, 15.0
No.702: 0.104046, 61.19999999999985, 15.0
No.703: 0.105701, 61.39999999999984, 15.0
No.704: 0.107505, 61.59999999999984, 15.0
No.705: 0.109485, 61.79999999999984, 15.0
No.706: 0.111769, 61.999999999999844, 15.0
No.707: 0.114345, 62.19999999999984, 15.0
No.708: 0.117115, 62.399999999999835, 15.0
No.709: 0.120173, 62.59999999999984, 15.0
No.710: 0.123872, 62.79999999999984, 15.0
No.711: 0.127825, 62.99999999999984, 15.0
No.712: 0.132114, 63.19999999999983, 15.0
No.713: 0.136619, 63.399999999999835, 15.0
No.714: 0.14126, 63.59999999999984, 15.0
No.715: 0.146007, 63.799999999999834, 15.0
No.716: 0.150859, 63.99999999999983, 15.0
No.717: 0.156001, 64.19999999999983, 15.0
No.718: 0.161108, 64.39999999999984, 15.0
No.719: 0.166412, 64.59999999999982, 15.0
No.720: 0.171941, 64.79999999999983, 15.0

No.721: 0.171941, 17.0, 16.0
No.722: 0.171941, 17.2, 16.0
No.723: 0.171941, 17.4, 16.0
No.724: 0.171941, 17.599999999999998, 16.0
No.725: 0.171941, 17.799999999999997, 16.0
No.726: 0.171941, 17.999999999999996, 16.0
No.727: 0.171941, 18.199999999999996, 16.0
No.728: 0.171941, 18.399999999999995, 16.0
No.729: 0.17184, 18.599999999999994, 16.0
No.730: 0.171125, 18.799999999999994, 16.0
No.731: 0.170434, 18.999999999999993, 16.0
No.732: 0.170434, 19.199999999999992, 16.0
No.733: 0.169095, 19.39999999999999, 16.0
No.734: 0.168415, 19.59999999999999, 16.0
No.735: 0.167715, 19.79999999999999, 16.0
No.736: 0.167014, 19.99999999999999, 16.0
No.737: 0.166351, 20.19999999999999, 16.0
No.738: 0.165644, 20.399999999999988, 16.0
No.739: 0.164929, 20.599999999999987, 16.0
No.740: 0.164267, 20.799999999999986, 16.0
No.741: 0.163575, 20.999999999999986, 16.0
No.742: 0.162893, 21.199999999999985, 16.0
No.743: 0.162185, 21.399999999999984, 16.0
No.744: 0.161523, 21.599999999999984, 16.0
No.745: 0.160831, 21.799999999999983, 16.0
No.746: 0.160172, 21.999999999999982, 16.0
No.747: 0.159478, 22.19999999999998, 16.0
No.748: 0.158775, 22.39999999999998, 16.0
No.749: 0.158099, 22.59999999999998, 16.0
No.750: 0.157428, 22.79999999999998, 16.0
No.751: 0.156739, 22.99999999999998, 16.0
No.752: 0.156057, 23.199999999999978, 16.0
No.753: 0.155379, 23.399999999999977, 16.0
No.754: 0.154649, 23.599999999999977, 16.0
No.755: 0.154011, 23.799999999999976, 16.0
No.756: 0.15334, 23.999999999999975, 16.0
No.757: 0.152656, 24.199999999999974, 16.0
No.758: 0.151984, 24.399999999999974, 16.0
No.759: 0.151316, 24.599999999999973, 16.0
No.760: 0.150631, 24.799999999999972, 16.0
No.761: 0.149983, 24.99999999999997, 16.0
No.762: 0.149335, 25.19999999999997, 16.0
No.763: 0.148689, 25.39999999999997, 16.0
No.764: 0.148025, 25.59999999999997, 16.0
No.765: 0.147366, 25.79999999999997, 16.0
No.766: 0.146775, 25.999999999999968, 16.0
No.767: 0.146082, 26.199999999999967, 16.0
No.768: 0.145459, 26.399999999999967, 16.0
No.769: 0.144807, 26.599999999999966, 16.0
No.770: 0.144237, 26.799999999999965, 16.0
No.771: 0.143533, 26.999999999999964, 16.0
No.772: 0.142956, 27.199999999999964, 16.0
No.773: 0.1423, 27.399999999999963, 16.0
No.774: 0.141736, 27.599999999999962, 16.0
No.775: 0.141176, 27.79999999999996, 16.0
No.776: 0.140598, 27.99999999999996, 16.0
No.777: 0.140067, 28.19999999999996, 16.0
No.778: 0.139493, 28.39999999999996, 16.0
No.779: 0.13895, 28.59999999999996, 16.0
No.780: 0.138398, 28.799999999999958, 16.0
No.781: 0.137851, 28.999999999999957, 16.0
No.782: 0.137353, 29.199999999999957, 16.0
No.783: 0.13685, 29.399999999999956, 16.0
No.784: 0.136362, 29.599999999999955, 16.0
No.785: 0.13585, 29.799999999999955, 16.0
No.786: 0.135373, 29.999999999999954, 16.0
No.787: 0.134878, 30.199999999999953, 16.0
No.788: 0.13445, 30.399999999999952, 16.0
No.789: 0.133973, 30.59999999999995, 16.0
No.790: 0.133613, 30.79999999999995, 16.0
No.791: 0.133649, 30.99999999999995, 16.0
No.792: 0.133848, 31.19999999999995, 16.0
No.793: 0.134151, 31.39999999999995, 16.0
No.794: 0.134638, 31.599999999999948, 16.0
No.795: 0.135183, 31.799999999999947, 16.0
No.796: 0.135715, 31.999999999999947, 16.0
No.797: 0.136277, 32.199999999999946, 16.0
No.798: 0.13679, 32.39999999999995, 16.0
No.799: 0.137358, 32.599999999999945, 16.0
No.800: 0.137822, 32.79999999999994, 16.0
No.801: 0.138365, 32.99999999999994, 16.0
No.802: 0.138886, 33.199999999999946, 16.0
No.803: 0.13936, 33.39999999999994, 16.0
No.804: 0.139825, 33.59999999999994, 16.0
No.805: 0.140299, 33.79999999999994, 16.0
No.806: 0.140775, 33.99999999999994, 16.0
No.807: 0.141244, 34.19999999999994, 16.0
No.808: 0.141637, 34.399999999999935, 16.0
No.809: 0.142066, 34.59999999999994, 16.0
No.810: 0.142509, 34.79999999999994, 16.0
No.811: 0.142909, 34.999999999999936, 16.0
No.812: 0.143284, 35.19999999999993, 16.0
No.813: 0.143673, 35.399999999999935, 16.0
No.814: 0.144048, 35.59999999999994, 16.0
No.815: 0.14441, 35.79999999999993, 16.0
No.816: 0.144768, 35.99999999999993, 16.0
No.817: 0.145057, 36.19999999999993, 16.0
No.818: 0.145426, 36.399999999999935, 16.0
No.819: 0.145749, 36.59999999999993, 16.0
No.820: 0.146071, 36.799999999999926, 16.0
No.821: 0.146416, 36.99999999999993, 16.0
No.822: 0.1467, 37.19999999999993, 16.0
No.823: 0.147033, 37.39999999999993, 16.0
No.824: 0.14735, 37.59999999999992, 16.0
No.825: 0.147602, 37.799999999999926, 16.0
No.826: 0.147862, 37.99999999999993, 16.0
No.827: 0.148166, 38.199999999999925, 16.0
No.828: 0.148368, 38.39999999999992, 16.0
No.829: 0.148668, 38.59999999999992, 16.0
No.830: 0.148876, 38.799999999999926, 16.0
No.831: 0.149088, 38.99999999999992, 16.0
No.832: 0.1493, 39.19999999999992, 16.0
No.833: 0.149524, 39.39999999999992, 16.0
No.834: 0.149736, 39.59999999999992, 16.0
No.835: 0.149933, 39.79999999999992, 16.0
No.836: 0.150142, 39.999999999999915, 16.0
No.837: 0.150313, 40.19999999999992, 16.0
No.838: 0.150454, 40.39999999999992, 16.0
No.839: 0.150671, 40.599999999999916, 16.0
No.840: 0.150832, 40.79999999999991, 16.0
No.841: 0.15094, 40.999999999999915, 16.0
No.842: 0.15114, 41.19999999999992, 16.0
No.843: 0.15128, 41.39999999999991, 16.0
No.844: 0.151385, 41.59999999999991, 16.0
No.845: 0.151499, 41.79999999999991, 16.0
No.846: 0.151608, 41.999999999999915, 16.0
No.847: 0.151757, 42.19999999999991, 16.0
No.848: 0.151857, 42.399999999999906, 16.0
No.849: 0.151968, 42.59999999999991, 16.0
No.850: 0.152074, 42.79999999999991, 16.0
No.851: 0.152182, 42.99999999999991, 16.0
No.852: 0.152245, 43.1999999999999, 16.0
No.853: 0.152391, 43.399999999999906, 16.0
No.854: 0.152395, 43.59999999999991, 16.0
No.855: 0.152471, 43.799999999999905, 16.0
No.856: 0.152574, 43.9999999999999, 16.0
No.857: 0.152615, 44.1999999999999, 16.0
No.858: 0.152683, 44.399999999999906, 16.0
No.859: 0.152713, 44.5999999999999, 16.0
No.860: 0.152741, 44.7999999999999, 16.0
No.861: 0.152757, 44.9999999999999, 16.0
No.862: 0.152812, 45.1999999999999, 16.0
No.863: 0.152824, 45.3999999999999, 16.0
No.864: 0.152854, 45.599999999999895, 16.0
No.865: 0.152874, 45.7999999999999, 16.0
No.866: 0.152909, 45.9999999999999, 16.0
No.867: 0.152866, 46.199999999999896, 16.0
No.868: 0.152854, 46.39999999999989, 16.0
No.869: 0.152848, 46.599999999999895, 16.0
No.870: 0.152843, 46.7999999999999, 16.0
No.871: 0.152838, 46.99999999999989, 16.0
No.872: 0.152821, 47.19999999999989, 16.0
No.873: 0.152715, 47.39999999999989, 16.0
No.874: 0.152754, 47.599999999999895, 16.0
No.875: 0.152674, 47.79999999999989, 16.0
No.876: 0.152577, 47.999999999999886, 16.0
No.877: 0.152553, 48.19999999999989, 16.0
No.878: 0.152465, 48.39999999999989, 16.0
No.879: 0.152336, 48.59999999999989, 16.0
No.880: 0.152259, 48.79999999999988, 16.0
No.881: 0.152125, 48.999999999999886, 16.0
No.882: 0.152032, 49.19999999999989, 16.0
No.883: 0.151865, 49.399999999999885, 16.0
No.884: 0.15171, 49.59999999999988, 16.0
No.885: 0.151546, 49.79999999999988, 16.0
No.886: 0.151375, 49.999999999999886, 16.0
No.887: 0.151161, 50.19999999999988, 16.0
No.888: 0.150965, 50.39999999999988, 16.0
No.889: 0.150736, 50.59999999999988, 16.0
No.890: 0.150466, 50.79999999999988, 16.0
No.891: 0.150152, 50.99999999999988, 16.0
No.892: 0.149865, 51.199999999999875, 16.0
No.893: 0.149561, 51.39999999999988, 16.0
No.894: 0.149238, 51.59999999999988, 16.0
No.895: 0.148869, 51.799999999999876, 16.0
No.896: 0.148478, 51.99999999999987, 16.0
No.897: 0.14803, 52.199999999999875, 16.0
No.898: 0.147617, 52.39999999999988, 16.0
No.899: 0.147134, 52.59999999999987, 16.0
No.900: 0.146625, 52.79999999999987, 16.0
No.901: 0.146091, 52.99999999999987, 16.0
No.902: 0.14551, 53.199999999999875, 16.0
No.903: 0.144885, 53.39999999999987, 16.0
No.904: 0.144254, 53.599999999999866, 16.0
No.905: 0.14355, 53.79999999999987, 16.0
No.906: 0.142854, 53.99999999999987, 16.0
No.907: 0.142067, 54.19999999999987, 16.0
No.908: 0.141285, 54.399999999999864, 16.0
No.909: 0.140425, 54.599999999999866, 16.0
No.910: 0.139487, 54.79999999999987, 16.0
No.911: 0.138531, 54.999999999999865, 16.0
No.912: 0.137535, 55.19999999999986, 16.0
No.913: 0.136518, 55.399999999999864, 16.0
No.914: 0.135398, 55.599999999999866, 16.0
No.915: 0.134249, 55.79999999999986, 16.0
No.916: 0.133063, 55.99999999999986, 16.0
No.917: 0.131803, 56.19999999999986, 16.0
No.918: 0.130443, 56.399999999999864, 16.0
No.919: 0.129104, 56.59999999999986, 16.0
No.920: 0.127635, 56.799999999999855, 16.0
No.921: 0.126164, 56.99999999999986, 16.0
No.922: 0.124651, 57.19999999999986, 16.0
No.923: 0.123081, 57.39999999999986, 16.0
No.924: 0.121437, 57.59999999999985, 16.0
No.925: 0.119707, 57.799999999999855, 16.0
No.926: 0.117941, 57.99999999999986, 16.0
No.927: 0.116153, 58.199999999999854, 16.0
No.928: 0.114227, 58.39999999999985, 16.0
No.929: 0.112341, 58.59999999999985, 16.0
No.930: 0.110302, 58.799999999999855, 16.0
No.931: 0.108216, 58.99999999999985, 16.0
No.932: 0.106058, 59.19999999999985, 16.0
No.933: 0.10389, 59.39999999999985, 16.0
No.934: 0.102025, 59.59999999999985, 16.0
No.935: 0.100479, 59.79999999999985, 16.0
No.936: 0.099346, 59.999999999999844, 16.0
No.937: 0.09892, 60.19999999999985, 16.0
No.938: 0.098808, 60.39999999999985, 16.0
No.939: 0.09904, 60.599999999999845, 16.0
No.940: 0.099491, 60.79999999999984, 16.0
No.941: 0.10013, 60.999999999999844, 16.0
No.942: 0.101068, 61.19999999999985, 16.0
No.943: 0.102241, 61.39999999999984, 16.0
No.944: 0.103861, 61.59999999999984, 16.0
No.945: 0.105651, 61.79999999999984, 16.0
No.946: 0.107698, 61.999999999999844, 16.0
No.947: 0.109955, 62.19999999999984, 16.0
No.948: 0.11263, 62.399999999999835, 16.0
No.949: 0.115493, 62.59999999999984, 16.0
No.950: 0.118752, 62.79999999999984, 16.0
No.951: 0.122484, 62.99999999999984, 16.0
No.952: 0.126673, 63.19999999999983, 16.0
No.953: 0.13111, 63.399999999999835, 16.0
No.954: 0.135755, 63.59999999999984, 16.0
No.955: 0.1406, 63.799999999999834, 16.0
No.956: 0.145487, 63.99999999999983, 16.0
No.957: 0.150544, 64.19999999999983, 16.0
No.958: 0.155783, 64.39999999999984, 16.0
No.959: 0.161178, 64.59999999999982, 16.0
No.960: 0.166615, 64.79999999999983, 16.0

No.961: 0.166615, 17.0, 17.0
No.962: 0.166615, 17.2, 17.0
No.963: 0.166615, 17.4, 17.0
No.964: 0.166615, 17.599999999999998, 17.0
No.965: 0.174445, 17.799999999999997, 17.0
No.966: 0.173786, 17.999999999999996, 17.0
No.967: 0.173786, 18.199999999999996, 17.0
No.968: 0.173786, 18.399999999999995, 17.0
No.969: 0.173786, 18.599999999999994, 17.0
No.970: 0.173786, 18.799999999999994, 17.0
No.971: 0.170339, 18.999999999999993, 17.0
No.972: 0.169649, 19.199999999999992, 17.0
No.973: 0.169002, 19.39999999999999, 17.0
No.974: 0.168278, 19.59999999999999, 17.0
No.975: 0.167581, 19.79999999999999, 17.0
No.976: 0.16688, 19.99999999999999, 17.0
No.977: 0.166191, 20.19999999999999, 17.0
No.978: 0.165508, 20.399999999999988, 17.0
No.979: 0.164807, 20.599999999999987, 17.0
No.980: 0.164063, 20.799999999999986, 17.0
No.981: 0.163389, 20.999999999999986, 17.0
No.982: 0.162697, 21.199999999999985, 17.0
No.983: 0.161994, 21.399999999999984, 17.0
No.984: 0.161305, 21.599999999999984, 17.0
No.985: 0.160617, 21.799999999999983, 17.0
No.986: 0.159919, 21.999999999999982, 17.0
No.987: 0.159234, 22.19999999999998, 17.0
No.988: 0.158538, 22.39999999999998, 17.0
No.989: 0.157863, 22.59999999999998, 17.0
No.990: 0.157169, 22.79999999999998, 17.0
No.991: 0.156473, 22.99999999999998, 17.0
No.992: 0.155861, 23.199999999999978, 17.0
No.993: 0.155142, 23.399999999999977, 17.0
No.994: 0.154498, 23.599999999999977, 17.0
No.995: 0.153854, 23.799999999999976, 17.0
No.996: 0.153179, 23.999999999999975, 17.0
No.997: 0.152499, 24.199999999999974, 17.0
No.998: 0.151857, 24.399999999999974, 17.0
No.999: 0.151161, 24.599999999999973, 17.0
No.1000: 0.150484, 24.799999999999972, 17.0
No.1001: 0.149815, 24.99999999999997, 17.0
No.1002: 0.149151, 25.19999999999997, 17.0
No.1003: 0.148524, 25.39999999999997, 17.0
No.1004: 0.147889, 25.59999999999997, 17.0
No.1005: 0.14725, 25.79999999999997, 17.0
No.1006: 0.146582, 25.999999999999968, 17.0
No.1007: 0.145939, 26.199999999999967, 17.0
No.1008: 0.145303, 26.399999999999967, 17.0
No.1009: 0.144759, 26.599999999999966, 17.0
No.1010: 0.144103, 26.799999999999965, 17.0
No.1011: 0.143556, 26.999999999999964, 17.0
No.1012: 0.142965, 27.199999999999964, 17.0
No.1013: 0.142396, 27.399999999999963, 17.0
No.1014: 0.141849, 27.599999999999962, 17.0
No.1015: 0.141252, 27.79999999999996, 17.0
No.1016: 0.140739, 27.99999999999996, 17.0
No.1017: 0.14021, 28.19999999999996, 17.0
No.1018: 0.139709, 28.39999999999996, 17.0
No.1019: 0.139145, 28.59999999999996, 17.0
No.1020: 0.138624, 28.799999999999958, 17.0
No.1021: 0.138166, 28.999999999999957, 17.0
No.1022: 0.13764, 29.199999999999957, 17.0
No.1023: 0.137166, 29.399999999999956, 17.0
No.1024: 0.136693, 29.599999999999955, 17.0
No.1025: 0.136329, 29.799999999999955, 17.0
No.1026: 0.135945, 29.999999999999954, 17.0
No.1027: 0.135717, 30.199999999999953, 17.0
No.1028: 0.135914, 30.399999999999952, 17.0
No.1029: 0.136429, 30.59999999999995, 17.0
No.1030: 0.13704, 30.79999999999995, 17.0
No.1031: 0.137669, 30.99999999999995, 17.0
No.1032: 0.13828, 31.19999999999995, 17.0
No.1033: 0.13882, 31.39999999999995, 17.0
No.1034: 0.139407, 31.599999999999948, 17.0
No.1035: 0.140028, 31.799999999999947, 17.0
No.1036: 0.140597, 31.999999999999947, 17.0
No.1037: 0.141156, 32.199999999999946, 17.0
No.1038: 0.141727, 32.39999999999995, 17.0
No.1039: 0.142235, 32.599999999999945, 17.0
No.1040: 0.142755, 32.79999999999994, 17.0
No.1041: 0.14331, 32.99999999999994, 17.0
No.1042: 0.143761, 33.199999999999946, 17.0
No.1043: 0.144246, 33.39999999999994, 17.0
No.1044: 0.14478, 33.59999999999994, 17.0
No.1045: 0.145232, 33.79999999999994, 17.0
No.1046: 0.145706, 33.99999999999994, 17.0
No.1047: 0.146155, 34.19999999999994, 17.0
No.1048: 0.146602, 34.399999999999935, 17.0
No.1049: 0.147039, 34.59999999999994, 17.0
No.1050: 0.147477, 34.79999999999994, 17.0
No.1051: 0.147936, 34.999999999999936, 17.0
No.1052: 0.148381, 35.19999999999993, 17.0
No.1053: 0.148765, 35.399999999999935, 17.0
No.1054: 0.149235, 35.59999999999994, 17.0
No.1055: 0.149572, 35.79999999999993, 17.0
No.1056: 0.149973, 35.99999999999993, 17.0
No.1057: 0.150334, 36.19999999999993, 17.0
No.1058: 0.150703, 36.399999999999935, 17.0
No.1059: 0.151044, 36.59999999999993, 17.0
No.1060: 0.151414, 36.799999999999926, 17.0
No.1061: 0.151722, 36.99999999999993, 17.0
No.1062: 0.152057, 37.19999999999993, 17.0
No.1063: 0.15238, 37.39999999999993, 17.0
No.1064: 0.152693, 37.59999999999992, 17.0
No.1065: 0.153001, 37.799999999999926, 17.0
No.1066: 0.153295, 37.99999999999993, 17.0
No.1067: 0.153553, 38.199999999999925, 17.0
No.1068: 0.153808, 38.39999999999992, 17.0
No.1069: 0.154099, 38.59999999999992, 17.0
No.1070: 0.154368, 38.799999999999926, 17.0
No.1071: 0.154591, 38.99999999999992, 17.0
